"shi","?","shih","shih","shr","shr","che","schï","shy","shyr","shyy","shyh","??",""
"shong","???","shong","shung","shung","shung","","","shong","shorng","shoong","shonq","???",""
"shou","??","shou","shou","shou","shou","cheou","schou","shou","shour","shoou","show","?ou",""
"shu","??","shu","shu","shu","shu","chou","schu","shu","shwu","shuu","shuh","?u",""
"shua","???","shua","shua","shua","shwa","choua","schua","shua","shwa","shoa","shuah","?ua",""
"shuai","???","shuai","shuai","shuai","shwai","chouai","schuai","shuai","shwai","shoai","shuay","?uai",""
"shuan","???","shuan","shuan","shuan","shwan","chouan","schuan","shuan","shwan","shoan","shuann","?uan",""
"shuang","???","shuang","shuang","shuang","shwang","chouang","schuang","shuang","shwang","shoang","shuanq","?ua?",""
"shui","???","shuei","shui","shuei","shwei","chouei","schui","shuei","shwei","shoei","shuey","?uei",""
"shun","???","shun","shun","shuen","shwun","chouen","schun","shuen","shwen","shoen","shuenn","?u?n",""
"shuo","???","shuo","shuo","shuo","shwo","chouo","scho","shuo","shwo","shuoo","shuoh","?uo",""
"si","?","sih","ss?","sz","sz","sseu","sï","sy","syr","syy","syh","s?",""
"song","???","song","sung","sung","sung","song","sung","song","sorng","soong","sonq","s??",""
"sou","??","sou","sou","sou","sou","seou","sou","sou","sour","soou","sow","sou",""
"su","??","su","su","su","su","sou","su","su","swu","suu","suh","su",""
"suan","???","suan","suan","suan","swan","souan","suan","suan","swan","soan","suann","suan",""
"sui","???","suei","sui","suei","swei","souei","sui","suei","swei","soei","suey","suei",""
"sun","???","sun","sun","suen","swun","souen","sun","suen","swen","soen","suenn","su?n",""
"suo","???","suo","so","suo","swo","so","so","suo","swo","suoo","suoh","suo",""
"ta","??","ta","t?a","ta","ta","t'a","ta","ta","tar","taa","tah","t?a",""
"tai","??","tai","t?ai","tai","tai","t'ai","tai","tai","tair","tae","tay","t?ai",""
"tan","??","tan","t?an","tan","tan","t'an","tan","tan","tarn","taan","tann","t?an",""
"tang","??","tang","t?ang","tang","tang","t'ang","tang","tang","tarng","taang","tanq","t?a?",""
"tao","??","tao","t?ao","tau","tau","t'ao","tau","tau","taur","tao","taw","t?au",""
"te","??","te","t?ê","te","te","t'ö","tö","te","ter","tee","teh","t??",""
"tei","??","tei","t?ei","tei","tei","t'ei","te","tei","teir","teei","tey","t?ei",""
"teng","??","teng","t?êng","teng","teng","t'eng","tëng","teng","terng","teeng","tenq","t???",""
"ti","??","ti","t?i","ti","ti","t'i","ti","ti","tyi","tii","tih","t?i",""
"tian","???","tian","t?ien","tian","tyan","t'ien","tiän","tian","tyan","tean","tiann","t?i?n",""
"tiao","???","tiao","t?iao","tiau","tyau","t'iao","tiau","tiau","tyau","teau","tiaw","t?iau",""
"tie","???","tie","t?ieh","tie","tye","t'ie","tiä","tie","tye","tiee","tieh","t?ie",""
"ting","???","ting","t?ing","ting","ting","t'ing","ting","ting","tyng","tiing","tinq","t?i?",""
"tong","???","tong","t?ung","tung","tung","t'ong","tung","tong","torng","toong","tonq","t???",""
"tou","??","tou","t?ou","tou","tou","t'eou","tou","tou","tour","toou","tow","t?ou",""
"tu","??","tu","t?u","tu","tu","t'ou","tu","tu","twu","tuu","tuh","t?u",""
"tuan","???","tuan","t?uan","tuan","twan","t'ouan","tuan","tuan","twan","toan","tuann","t?uan",""
"tui","???","tuei","t?ui","tuei","twei","t'ouei","tui","tuei","twei","toei","tuey","t?uei",""
"tun","???","tun","t?un","tuen","twun","t'ouen","tun","tuen","twen","toen","tuenn","t?u?n",""
"tuo","???","tuo","t?o","tuo","two","t'o","to","tuo","two","tuoo","tuoh","t?uo",""
"wa","??","wa","wa","wa","wa","wa","wa","ua","wa","waa","wah","ua",""
"wai","??","wai","wai","wai","wai","wai","wai","uai","wai","woai","way","uai",""
"wan","??","wan","wan","wan","wan","wan","wan","uan","wan","woan","wann","uan",""
"wang","??","wang","wang","wang","wang","wang","wang","uang","wang","woang","wanq","ua?",""
"wei","??","wei","wei","wei","wei","wei","we","uei","wei","woei","wey","uei",""
"wen","??","wun","wên","wen","wen","wen","wën","uen","wen","woen","wenn","u?n",""
"weng","??","wong","wêng","weng","weng","weng","wëng","ueng","weng","woeng","wenq","u??",""
"wo","??","wo","wo","wo","wo","wo","wo","uo","wo","woo","woh","uo",""
"wu","?","wu","wu","wu","wu","wou","wu","u","wu","wuu","wuh","u",""
"xi","??","si","hsi","shi","syi","hi","hsi","shi","shyi","shii","shih","?i",""
"xia","???","sia","hsia","shia","sya","hia","hsia","shia","shya","shea","shiah","?ia",""
"xian","???","sian","hsien","shian","syan","hie","hsiän","shian","shyan","shean","shiann","?i?n",""
"xiang","???","siang","hsiang","shiang","syang","hiang","hsiang","shiang","shyang","sheang","shianq","?ia?",""
"xiao","???","siao","hsiao","shiau","syau","hiao","hsiao","shiau","shyau","sheau","shiaw","?iau",""
"xie","???","sie","hsieh","shie","sye","hien","hsiä","shie","shye","shiee","shieh","?ie",""
"xin","???","sin","hsin","shin","syin","hin","hsin","shin","shyn","shiin","shinn","?in",""
"xing","???","sing","hsing","shing","sying","hing","hsing","shing","shyng","shiing","shinq","?i?",""
"xiong","???","syong","hsiung","shiung","syung","hiong","hsiung","shiong","shyong","sheong","shionq","?i??",""
"xiu","???","siou","hsiu","shiou","syou","hieou","hsiu","shiou","shyou","sheou","shiow","?iou",""
"xu","??","syu","hsü","shiu","syu","hiu","hsü","shiu","shyu","sheu","shiuh","?y",""
"xuan","???","syuan","hsüan","shiuan","sywan","hiuan","hsüan","shiuan","shyuan","sheuan","shiuann","?y?n",""
"xue","???","syue","hsüeh","shiue","sywe","hiue","hsüä","shiue","shyue","sheue","shiueh","?ye",""
"xun","???","syun","hsün","shiun","syun","hiun","hsün","shiun","shyun","sheun","shiunn","?yn",""
"ya","??","ya","ya","ya","ya","ya","ya","ia","ya","yea","yah","ia",""
"yan","??","yan","yen","yan","yan","yen","yän","ian","yan","yean","yann","i?n",""
"yang","??","yang","yang","yang","yang","yang","yang","iang","yang","yeang","yanq","ia?",""
"yao","??","yao","yao","yau","yau","yao","yau","iau","yau","yeau","yaw","iau",""
"ye","??","ye","yeh","ye","ye","ye","yä","ie","ye","yee","yeh","ie",""
"yi","?","yi","i/yi","yi","yi","yi","i","i","yi","yii","yih","i",""
"yin","??","yin","yin","yin","yin","yin","yin","in","yn","yiin","yinn","in",""
"ying","??","ying","ying","ying","ying","ying","ying","ing","yng","yiing","yinq","i?",""
"yong","??","yong","yung","yung","yung","yong","yung","iong","yong","yeong","yonq","i??",""
"you","??","you","yu","you","you","yeou","yu","iou","you","yeou","yow","iou",""
"yu","?","yu","yü","yu","yu","yu","yü","iu","yu","yeu","yuh","y",""
"yuan","??","yuan","yüan","yuan","ywan","yuan","yüan","iuan","yuan","yeuan","yuann","y?n",""
"yue","??","yue","yüeh","yue","ywe","yue","yüä","iue","yue","yeue","yueh","ye",""
"yun","??","yun","yün","yun","yun","yun","yün","iun","yun","yeun","yunn","yn",""
"za","??","za","tsa","tza","dza","tsa","dsa","tza","tzar","tzaa","tzah","tsa",""
"zai","??","zai","tsai","tzai","dzai","tsai","dsai","tzai","tzair","tzae","tzay","tsai",""
"zan","??","zan","tsan","tzan","dzan","tsan","dsan","tzan","tzarn","tzaan","tzann","tsan",""
"zang","??","zang","tsang","tzang","dzang","tsang","dsang","tzang","tzarng","tzaang","tzanq","tsa?",""
"zao","??","zao","tsao","tzau","dzau","tsao","dsau","tzau","tzaur","tzao","tzaw","tsau",""
"ze","??","ze","tsê","tze","dze","tsö","dsö","tze","tzer","tzee","tzeh","ts?",""
"zei","??","zei","tsei","tzei","dzei","tsei","dse","tzei","tzeir","tzeei","tzey","tsei",""
"zen","??","zen","tsên","tzen","dzen","tsen","dsën","tzen","tzern","tzeen","tzenn","ts?n",""
"zeng","??","zeng","tsêng","tzeng","dzeng","tseng","dsëng","tzeng","tzerng","tzeeng","tzenq","ts??",""
"zha","??","jha","cha","ja","ja","tcha","dscha","ja","jar","jaa","jah","??a",""
"zhai","??","jhai","chai","jai","jai","tchai","dschai","jai","jair","jae","jay","??ai",""
"zhan","??","jhan","chan","jan","jan","tchan","dschan","jan","jarn","jaan","jann","??an",""
"zhang","??","jhang","chang","jang","jang","tchang","dschang","jang","jarng","jaang","janq","??a?",""
"zhao","??","jhao","chao","jau","jau","tchao","dschau","jau","jaur","jao","jaw","??au",""
"zhe","??","jhe","chê","je","je","tchö","dschö","je","jer","jee","jeh","???",""
"zhei","??","jhei","chei","jei","jei","tchei","dsche","jei","jeir","jeei","jey","??ei",""
"zhen","??","jhen","chên","jen","jen","tchen","dschën","jen","jern","jeen","jenn","???n",""
"zheng","??","jheng","chêng","jeng","jeng","tcheng","dschëng","jeng","jerng","jeeng","jenq","????",""
"zhi","?","jhih","chih","jr","jr","tche","dschï","jy","jyr","jyy","jyh","???",""
"zhong","???","jhong","chung","jung","jung","tchong","dschung","jong","jorng","joong","jonq","????",""
"zhou","??","jhou","chou","jou","jou","tcheou","dschou","jou","jour","joou","jow","??ou",""
"zhu","??","jhu","chu","ju","ju","tchou","dschu","ju","jwu","juu","juh","??u",""
"zhua","???","jhua","chua","jua","jwa","tchoua","dschua","jua","jwa","joa","juah","??ua",""
"zhuai","???","jhuai","chuai","juai","jwai","tchouai","dschuai","juai","jwai","joai","juay","??uai",""
"zhuan","???","jhuan","chuan","juan","jwan","tchouan","dschuan","juan","jwan","joan","juann","??uan",""
"zhuang","???","jhuang","chuang","juang","jwang","tchouang","dschuang","juang","jwang","joang","juanq","??ua?",""
"zhui","???","jhuei","chui","juei","jwei","tchouei","dschui","juei","jwei","joei","juey","??uei",""
"zhun","???","jhun","chun","juen","jwun","tchouen","dschun","juen","jwen","joen","juenn","??u?n",""
"zhuo","???","jhuo","cho","juo","jwo","tchouo","dscho","juo","jwo","juoo","juoh","??uo",""
"zi","?","zih","tz?","tz","dz","tseu","dsï","tzy","tzyr","tzyy","tzyh","ts?",""
"zong","???","zong","tsung","tzung","dzung","tsong","dsung","tzong","tzorng","tzoong","tzonq","ts??",""
"zou","??","zou","tsou","tzou","dzou","tseou","dsou","tzou","tzour","tzoou","tzow","tsou",""
"zu","??","zu","tsu","tzu","dzu","tsou","dsu","tzu","tzwu","tzuu","tzuh","tsu",""
"zuan","???","zuan","tsuan","tzuan","dzwan","tsouan","dsuan","tzuan","tzwan","tzoan","tzuann","tsuan",""
"zui","???","zuei","tsui","tzuei","dzwei","tsouei","dsue","tzuei","tzwei","tzoei","tzuey","tsuei",""
"zun","???","zun","tsun","tzuen","dzwun","tsouen","dsun","tzuen","tzwen","tzoen","tzuenn","tsu?n",""
"zuo","???","zuo","tso","tzuo","dzwo","tso","dso","tzuo","tzwo","tzuoo","tzuoh","tsuo",""
